112.4947 	EXP 	Primerarrow: texRes = 128.0
112.4947 	EXP 	Primerarrow: pos = array([-0.5,  0. ])
112.4947 	EXP 	Primerarrow: image = None
112.4947 	EXP 	Fixation: autoDraw = True
113.0021 	EXP 	Fixation: autoDraw = False
113.4020 	EXP 	Frontmask: autoDraw = True
113.4186 	EXP 	Frontmask: autoDraw = False
113.4186 	EXP 	Primerarrow: autoDraw = True
113.4352 	EXP 	Backmask: autoDraw = True
113.4352 	EXP 	Primerarrow: autoDraw = False
113.4520 	EXP 	Stimulusarrow: autoDraw = True
113.4520 	EXP 	Backmask: autoDraw = False
113.4852 	EXP 	Stimulusarrow: autoDraw = False
