trial,coord,imagefilestim,clrop,correc,primcond,imagefileprim,primop,onstcond,onst,Exp_loop.thisRepN,Exp_loop.thisTrialN,Exp_loop.thisN,Exp_loop.thisIndex,Instruction_text.started,Instruction_text.stopped,Instruction_resp.keys,Instruction_resp.rt,Instruction_resp.started,Instruction_resp.stopped,Fixation.started,Fixation.stopped,Stimulusarrow.started,Stimulusarrow.stopped,Backmask.started,Backmask.stopped,Frontmask.started,Frontmask.stopped,Primerarrow.started,Primerarrow.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,participant,session,date,expName,psychopyVersion,frameRate,
12,"(0.5, 0)",leftpurple.png,0.15,None,None,None,None,short,24,0,49,49,11,,,,,,,191.23646049993113,191.73506670002826,192.18487689993344,192.21853410010226,192.16768610011786,192.18487689993344,192.13522049994208,192.15190330008045,192.15190330008045,192.16768610011786,None,1,192.18487689993344,191.23646049993113,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
58,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,short,24,0,50,50,57,,,,,,,193.6865097999107,194.18521889997646,194.63532479992136,194.66835930012167,194.61839359998703,194.63532479992136,194.5852127999533,194.6019729000982,194.6019729000982,194.61839359998703,left,1,194.63532479992136,193.6865097999107,0.4371450999751687,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
61,"(0.5, 0)",rightblue.png,0.15,None,Oppcol,rightpurple.png,0.15,short,24,0,51,51,60,,,,,,,195.11483220010996,195.61820750008337,196.0683577999007,196.10157579998486,196.05198600003496,196.0683577999007,196.0183947000187,196.03522689989768,196.03522689989768,196.05198600003496,right,0,196.0683577999007,None,0.4275559999514371,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
34,"(0.5, 0)",leftblue.png,0.15,left,None,None,None,long,48,0,52,52,33,,,,,,,196.52051900001243,197.0182000999339,197.86846500006504,197.90182349993847,197.85184910008684,197.86846500006504,197.81833390006796,197.83502739993855,197.83502739993855,197.85184910008684,None,0,197.86846500006504,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
67,"(-0.5, 0)",rightblue.png,0.15,right,Oppcol,rightpurple.png,0.15,short,24,0,53,53,66,,,,,,,199.377117899945,199.86824219999835,200.31837829994038,200.3519375999458,200.3017740000505,200.31837829994038,200.268401700072,200.28522949991748,200.28522949991748,200.3017740000505,None,0,200.31837829994038,199.377117899945,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
8,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,short,24,0,54,54,7,,,,,,,201.81981229991652,202.3183873000089,202.76838049991056,202.80185399996117,202.75196729996242,202.76838049991056,202.71833309996873,202.73532680002972,202.73532680002972,202.75196729996242,None,1,202.76838049991056,201.81981229991652,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
16,"(-0.5, 0)",leftpurple.png,0.15,left,None,None,None,short,24,0,55,55,15,,,,,,,204.2695279000327,204.76837980002165,205.2183956000954,205.25188699993305,205.20188620011322,205.2183956000954,205.1683769999072,205.18530900008045,205.18530900008045,205.20188620011322,None,0,205.2183956000954,204.2695279000327,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
39,"(-0.5, 0)",leftblue.png,0.15,None,None,None,None,long,48,0,56,56,38,,,,,,,206.72684919997118,207.21838549990207,208.06837609992363,208.10201229993254,208.05196540011093,208.06837609992363,208.01805540011264,208.03520220005885,208.03520220005885,208.05196540011093,left,0,208.06837609992363,206.72684919997118,0.4601231999695301,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
78,"(-0.5, 0)",leftblue.png,0.15,None,Oppcol,leftpurple.png,0.15,short,24,0,57,57,77,,,,,,,208.5613855998963,209.06838020007126,209.51836819993332,209.55187249998562,209.50187780009583,209.51836819993332,209.46842620009556,209.4852253999561,209.4852253999561,209.50187780009583,left,0,209.51836819993332,None,0.49848000006750226,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
71,"(0.5, 0)",leftblue.png,0.15,left,Oppcol,leftpurple.png,0.15,short,24,0,58,58,70,,,,,,,210.04907750012353,210.55163359991275,211.00185850006528,211.03520420007408,210.98531159991398,211.00185850006528,210.9518601000309,210.96839000005275,210.96839000005275,210.98531159991398,None,0,211.00185850006528,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
48,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,short,24,0,59,59,47,,,,,,,212.5036536999978,213.0019050000701,213.4519505999051,213.48527810000814,213.43520690011792,213.4519505999051,213.40190619998612,213.4183595001232,213.4183595001232,213.43520690011792,None,1,213.4519505999051,212.5036536999978,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
28,"(-0.5, 0)",rightblue.png,0.15,right,None,None,None,short,24,0,60,60,27,,,,,,,214.9536125001032,215.45194890000857,215.9019760999363,215.93528890004382,215.885212500114,215.9019760999363,215.85191809991375,215.86844510002993,215.86844510002993,215.885212500114,None,0,215.9019760999363,214.9536125001032,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
43,"(0.5, 0)",rightpurple.png,0.15,right,Oppcol,rightblue.png,0.15,short,24,0,61,61,42,,,,,,,217.40117600001395,217.9018528999295,218.351693399949,218.3852007999085,218.3353109001182,218.351693399949,218.3018926999066,218.31836899998598,218.31836899998598,218.3353109001182,right,1,218.351693399949,217.40117600001395,0.40070020011626184,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
60,"(-0.5, 0)",leftpurple.png,0.15,left,Oppcol,leftblue.png,0.15,long,48,0,62,62,59,,,,,,,218.77386280009523,219.26841960009187,220.11833279998973,220.1519788999576,220.10187779995613,220.11833279998973,220.06836119992658,220.08518550009467,220.08518550009467,220.10187779995613,left,1,220.11833279998973,None,0.5220039000269026,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
10,"(-0.5, 0)",rightpurple.png,0.15,None,None,None,None,long,48,0,63,63,9,,,,,,,220.68145860009827,221.1850024999585,222.03529329993762,222.06848570005968,222.01834070007317,222.03529329993762,221.98527040006593,222.0018670000136,222.0018670000136,222.01834070007317,None,1,222.03529329993762,None,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
50,"(-0.5, 0)",rightpurple.png,0.15,None,Oppcol,rightblue.png,0.15,long,48,0,64,64,49,,,,,,,223.54394220001996,224.03533990005963,224.88530090008862,224.91834149998613,224.86832959996536,224.88530090008862,224.8352049998939,224.8518725000322,224.8518725000322,224.86832959996536,None,1,224.88530090008862,223.54394220001996,,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
4,"(0.5, 0)",rightpurple.png,0.15,right,None,None,None,long,48,0,65,65,3,,,,,,,226.38605240010656,226.88501400011592,227.735175000038,227.76833939994685,227.71833429997787,227.735175000038,227.68521320004947,227.70187420002185,227.70187420002185,227.71833429997787,right,1,227.735175000038,226.38605240010656,0.505272600101307,1,001,2021_Dec_01_1404,Final,2021.2.3,59.95149918889401,
